Date,Open,High,Low,Price
"Sep 06, 2011","1,886.30","1,911.60","1,864.00","1,869.90"
"Sep 02, 2011","1,828.60","1,884.20","1,828.60","1,873.70"
"Sep 01, 2011","1,825.80","1,829.50","1,814.40","1,826.00"
"Aug 31, 2011","1,830.60","1,837.90","1,811.40","1,828.50"
"Aug 30, 2011","1,787.20","1,839.60","1,783.10","1,826.70"
"Aug 29, 2011","1,817.90","1,817.90","1,786.70","1,788.40"
"Aug 26, 2011","1,768.50","1,829.30","1,768.50","1,794.10"
"Aug 25, 2011","1,748.40","1,772.50","1,707.30","1,759.80"
"Aug 24, 2011","1,833.00","1,853.10","1,753.10","1,754.10"
"Aug 23, 2011","1,909.00","1,909.30","1,824.60","1,858.30"
"Aug 22, 2011","1,868.60","1,895.00","1,858.40","1,888.70"
"Aug 19, 2011","1,823.70","1,874.40","1,823.70","1,848.90"
"Aug 18, 2011","1,786.50","1,828.50","1,785.50","1,818.90"
"Aug 17, 2011","1,784.80","1,794.30","1,782.00","1,791.20"
"Aug 16, 2011","1,769.00","1,787.30","1,761.60","1,782.40"
"Aug 15, 2011","1,734.90","1,765.20","1,730.50","1,755.50"
"Aug 12, 2011","1,760.60","1,764.20","1,723.80","1,740.20"
"Aug 11, 2011","1,795.10","1,813.50","1,733.30","1,748.80"
"Aug 10, 2011","1,744.00","1,795.60","1,741.30","1,781.30"
"Aug 09, 2011","1,722.50","1,779.00","1,720.10","1,740.00"
"Aug 08, 2011","1,679.10","1,720.00","1,678.10","1,710.20"
"Aug 05, 2011","1,647.50","1,666.10","1,642.70","1,648.80"
"Aug 04, 2011","1,660.50","1,681.80","1,640.00","1,656.20"
"Aug 03, 2011","1,659.90","1,672.30","1,651.60","1,663.40"
"Aug 02, 2011","1,619.30","1,660.60","1,616.80","1,641.90"
"Aug 01, 2011","1,623.00","1,631.80","1,607.00","1,619.00"
"Jul 29, 2011","1,617.10","1,634.90","1,610.60","1,628.30"
"Jul 28, 2011","1,614.20","1,620.60","1,602.80","1,613.40"
"Jul 27, 2011","1,619.70","1,619.70","1,617.00","1,615.00"
"Jul 26, 2011","1,609.80","1,618.50","1,609.80","1,616.60"
"Jul 25, 2011","1,610.00","1,619.40","1,610.00","1,612.00"
"Jul 22, 2011","1,588.50","1,606.50","1,588.50","1,601.30"
"Jul 21, 2011","1,598.00","1,601.60","1,586.60","1,586.80"
"Jul 20, 2011","1,584.30","1,596.70","1,582.40","1,596.70"
"Jul 19, 2011","1,608.10","1,608.80","1,583.30","1,600.90"
"Jul 18, 2011","1,592.80","1,605.00","1,592.80","1,602.10"
"Jul 15, 2011","1,582.30","1,592.20","1,582.30","1,589.80"
"Jul 14, 2011","1,586.30","1,592.80","1,583.60","1,589.00"
"Jul 13, 2011","1,574.00","1,585.60","1,570.80","1,585.20"
"Jul 12, 2011","1,548.20","1,565.00","1,542.00","1,561.90"
"Jul 11, 2011","1,550.00","1,555.20","1,543.10","1,548.80"
"Jul 08, 2011","1,527.00","1,542.60","1,526.60","1,541.20"
"Jul 07, 2011","1,529.10","1,533.10","1,522.70","1,530.20"
"Jul 06, 2011","1,513.70","1,531.50","1,510.30","1,528.70"
"Jul 05, 2011","1,490.40","1,515.00","1,490.30","1,512.30"
"Jul 01, 2011","1,502.20","1,502.20","1,480.00","1,482.30"
"Jun 30, 2011","1,511.50","1,514.00","1,498.80","1,502.30"
"Jun 29, 2011","1,504.10","1,512.20","1,504.10","1,509.90"
"Jun 28, 2011","1,499.90","1,505.00","1,496.10","1,499.70"
"Jun 27, 2011","1,503.50","1,503.50","1,490.70","1,496.00"
"Jun 24, 2011","1,524.70","1,525.00","1,498.50","1,500.50"
"Jun 23, 2011","1,547.20","1,547.20","1,514.70","1,520.10"
"Jun 22, 2011","1,547.20","1,558.50","1,544.40","1,552.90"
"Jun 21, 2011","1,540.10","1,547.50","1,540.00","1,546.00"
"Jun 20, 2011","1,536.00","1,545.70","1,535.20","1,541.50"
"Jun 17, 2011","1,523.00","1,541.60","1,523.00","1,538.60"
"Jun 16, 2011","1,526.00","1,531.20","1,522.00","1,529.30"
"Jun 15, 2011","1,525.00","1,533.40","1,515.00","1,525.60"
"Jun 14, 2011","1,517.20","1,526.20","1,513.10","1,523.80"
"Jun 13, 2011","1,528.10","1,533.00","1,511.30","1,515.00"
"Jun 10, 2011","1,543.70","1,543.90","1,526.40","1,528.60"
"Jun 09, 2011","1,536.10","1,548.80","1,534.40","1,542.10"
"Jun 08, 2011","1,544.20","1,544.20","1,531.30","1,538.10"
"Jun 07, 2011","1,545.00","1,549.90","1,537.20","1,543.30"
"Jun 06, 2011","1,542.90","1,553.90","1,542.00","1,546.50"
"Jun 03, 2011","1,534.70","1,546.30","1,525.00","1,541.70"
"Jun 02, 2011","1,541.30","1,544.50","1,520.00","1,532.00"
"Jun 01, 2011","1,535.70","1,550.60","1,529.70","1,542.40"
"May 31, 2011","1,536.70","1,541.10","1,532.40","1,535.90"
"May 27, 2011","1,519.40","1,538.50","1,518.40","1,536.30"
"May 26, 2011","1,521.20","1,521.20","1,519.50","1,522.80"
"May 25, 2011","1,526.40","1,527.50","1,526.10","1,526.60"
"May 24, 2011","1,527.10","1,527.10","1,521.90","1,523.20"
"May 23, 2011","1,510.50","1,512.30","1,507.00","1,515.30"
"May 20, 2011","1,499.00","1,512.70","1,488.70","1,508.80"
"May 19, 2011","1,491.50","1,491.50","1,491.50","1,492.20"
"May 18, 2011","1,496.40","1,497.00","1,496.30","1,495.60"
"May 17, 2011","1,489.80","1,491.80","1,473.00","1,479.80"
"May 16, 2011","1,489.30","1,494.90","1,489.30","1,490.40"
"May 13, 2011","1,503.50","1,511.30","1,490.20","1,493.40"
"May 12, 2011","1,492.10","1,498.50","1,484.80","1,506.60"
"May 11, 2011","1,524.00","1,524.10","1,495.20","1,501.10"
"May 10, 2011","1,508.40","1,516.90","1,508.40","1,516.60"
"May 09, 2011","1,501.50","1,512.80","1,501.30","1,502.90"
"May 06, 2011","1,473.20","1,494.80","1,472.30","1,491.20"
"May 05, 2011","1,514.70","1,520.70","1,471.00","1,480.90"
"May 04, 2011","1,535.00","1,539.00","1,506.20","1,514.90"
"May 03, 2011","1,542.50","1,547.00","1,527.50","1,540.10"
"May 02, 2011","1,572.90","1,576.60","1,543.10","1,556.70"
"Apr 29, 2011","1,538.70","1,568.70","1,537.30","1,556.00"
"Apr 28, 2011","1,528.60","1,536.00","1,526.60","1,530.80"
"Apr 27, 2011","1,507.10","1,512.80","1,505.20","1,516.70"
"Apr 26, 2011","1,501.50","1,506.30","1,495.00","1,503.00"
"Apr 25, 2011","1,513.30","1,518.00","1,502.80","1,508.60"
"Apr 21, 2011","1,503.70","1,508.30","1,501.70","1,503.20"
"Apr 20, 2011","1,494.00","1,505.30","1,494.00","1,498.30"
"Apr 19, 2011","1,493.30","1,499.50","1,489.00","1,494.50"
"Apr 18, 2011","1,486.30","1,497.30","1,477.50","1,492.30"
"Apr 15, 2011","1,477.60","1,487.50","1,473.20","1,485.30"
"Apr 14, 2011","1,456.80","1,476.00","1,452.70","1,471.70"
"Apr 13, 2011","1,455.00","1,462.00","1,454.00","1,454.90"
"Apr 12, 2011","1,461.80","1,467.20","1,444.40","1,452.90"
"Apr 11, 2011","1,476.00","1,476.00","1,459.70","1,467.40"
"Apr 08, 2011","1,457.60","1,475.50","1,457.50","1,473.40"
"Apr 07, 2011","1,459.70","1,462.50","1,453.90","1,458.50"
"Apr 06, 2011","1,456.90","1,462.30","1,452.00","1,457.70"
"Apr 05, 2011","1,437.90","1,457.60","1,430.30","1,451.80"
"Apr 04, 2011","1,429.10","1,439.10","1,428.80","1,432.20"
"Apr 01, 2011","1,433.40","1,436.50","1,413.00","1,428.10"
"Mar 31, 2011","1,423.30","1,440.00","1,420.70","1,438.90"
"Mar 30, 2011","1,418.70","1,430.30","1,412.00","1,423.80"
"Mar 29, 2011","1,416.00","1,416.00","1,416.00","1,416.00"
"Mar 28, 2011","1,413.20","1,415.60","1,413.20","1,419.80"
"Mar 25, 2011","1,436.00","1,436.00","1,436.00","1,426.10"
"Mar 24, 2011","1,437.70","1,446.90","1,437.50","1,434.80"
"Mar 23, 2011","1,432.20","1,439.70","1,432.20","1,437.90"
"Mar 22, 2011","1,430.40","1,430.40","1,430.40","1,427.50"
"Mar 21, 2011","1,433.50","1,433.50","1,430.80","1,426.20"
"Mar 18, 2011","1,406.40","1,419.30","1,406.40","1,415.90"
"Mar 17, 2011","1,387.70","1,393.60","1,387.70","1,404.00"
"Mar 16, 2011","1,398.00","1,404.20","1,394.30","1,396.00"
"Mar 15, 2011","1,413.30","1,413.30","1,385.50","1,392.60"
"Mar 14, 2011","1,420.00","1,427.70","1,420.00","1,424.60"
"Mar 11, 2011","1,413.70","1,422.60","1,404.90","1,421.50"
"Mar 10, 2011","1,429.50","1,429.80","1,403.80","1,412.20"
"Mar 09, 2011","1,430.00","1,435.70","1,426.10","1,429.30"
"Mar 08, 2011","1,431.60","1,432.60","1,424.30","1,426.90"
"Mar 07, 2011","1,434.50","1,445.00","1,429.50","1,434.10"
"Mar 04, 2011","1,418.90","1,429.80","1,416.80","1,428.20"
"Mar 03, 2011","1,432.30","1,432.30","1,415.90","1,416.00"
"Mar 02, 2011","1,432.50","1,440.50","1,428.80","1,437.20"
"Mar 01, 2011","1,415.30","1,434.40","1,415.30","1,430.70"
"Feb 28, 2011","1,410.70","1,415.70","1,407.70","1,409.30"
"Feb 25, 2011","1,401.70","1,411.00","1,401.00","1,408.70"
"Feb 24, 2011","1,415.10","1,415.30","1,408.30","1,415.30"
"Feb 23, 2011","1,397.80","1,413.80","1,397.80","1,413.40"
"Feb 22, 2011","1,395.10","1,408.70","1,395.10","1,400.50"
"Feb 18, 2011","1,384.10","1,391.80","1,381.80","1,388.20"
"Feb 17, 2011","1,377.70","1,384.70","1,377.00","1,384.70"
"Feb 16, 2011","1,373.60","1,382.00","1,370.50","1,374.70"
"Feb 15, 2011","1,361.60","1,376.00","1,361.60","1,373.60"
"Feb 14, 2011","1,357.80","1,365.60","1,356.60","1,364.60"
"Feb 11, 2011","1,364.00","1,368.80","1,355.20","1,359.90"
"Feb 10, 2011","1,364.30","1,364.50","1,351.70","1,361.90"
"Feb 09, 2011","1,362.80","1,366.50","1,359.60","1,364.80"
"Feb 08, 2011","1,351.20","1,367.00","1,350.00","1,363.40"
"Feb 07, 2011","1,345.80","1,353.80","1,343.80","1,347.60"
"Feb 04, 2011","1,354.80","1,360.00","1,345.00","1,348.30"
"Feb 03, 2011","1,335.60","1,355.80","1,324.90","1,352.30"
"Feb 02, 2011","1,344.00","1,344.00","1,327.00","1,331.50"
"Feb 01, 2011","1,333.10","1,342.90","1,325.30","1,339.60"
"Jan 31, 2011","1,339.00","1,345.90","1,323.30","1,333.80"
"Jan 28, 2011","1,314.00","1,346.60","1,307.70","1,340.70"
"Jan 27, 2011","1,342.00","1,342.00","1,318.40","1,318.40"
"Jan 26, 2011","1,333.00","1,341.70","1,333.00","1,333.00"
"Jan 25, 2011","1,330.40","1,331.50","1,323.60","1,332.30"
"Jan 24, 2011","1,352.30","1,352.30","1,341.80","1,344.50"
"Jan 21, 2011","1,341.70","1,345.60","1,338.60","1,341.00"
"Jan 20, 2011","1,367.70","1,367.70","1,345.00","1,346.50"
"Jan 19, 2011","1,371.90","1,376.20","1,367.00","1,370.20"
"Jan 18, 2011","1,365.10","1,371.00","1,359.20","1,368.10"
"Jan 14, 2011","1,375.00","1,376.00","1,356.70","1,360.40"
"Jan 13, 2011","1,386.10","1,392.50","1,371.40","1,386.90"
"Jan 12, 2011","1,382.60","1,385.50","1,378.00","1,385.70"
"Jan 11, 2011","1,375.40","1,384.50","1,373.90","1,384.00"
"Jan 10, 2011","1,369.00","1,374.00","1,365.70","1,373.70"
"Jan 07, 2011","1,372.70","1,377.20","1,355.50","1,368.50"
"Jan 06, 2011","1,374.80","1,376.50","1,368.90","1,371.40"
"Jan 05, 2011","1,383.40","1,384.00","1,364.20","1,373.40"
"Jan 04, 2011","1,409.60","1,410.90","1,375.80","1,378.50"
"Jan 03, 2011","1,415.60","1,423.90","1,413.70","1,422.60"
"Dec 31, 2010","1,405.70","1,421.10","1,405.70","1,421.10"
"Dec 30, 2010","1,413.80","1,413.80","1,403.10","1,405.60"
"Dec 29, 2010","1,403.40","1,412.20","1,402.90","1,413.10"
"Dec 28, 2010","1,389.80","1,406.70","1,389.80","1,405.20"
"Dec 27, 2010","1,373.50","1,384.20","1,373.50","1,382.40"
"Dec 23, 2010","1,388.40","1,388.40","1,373.70","1,380.00"
"Dec 22, 2010","1,388.00","1,389.50","1,385.00","1,386.80"
"Dec 21, 2010","1,385.80","1,389.50","1,381.50","1,388.20"
"Dec 20, 2010","1,383.20","1,386.70","1,376.50","1,385.50"
"Dec 17, 2010","1,376.40","1,378.60","1,365.90","1,378.60"
"Dec 16, 2010","1,380.90","1,385.00","1,362.50","1,370.40"
"Dec 15, 2010","1,394.00","1,394.00","1,379.50","1,385.50"
"Dec 14, 2010","1,401.90","1,407.30","1,391.80","1,403.60"
"Dec 13, 2010","1,384.50","1,399.20","1,384.50","1,397.30"
"Dec 10, 2010","1,388.90","1,392.00","1,373.10","1,384.30"
"Dec 09, 2010","1,380.60","1,394.20","1,380.50","1,392.10"
"Dec 08, 2010","1,402.50","1,403.80","1,372.00","1,382.50"
"Dec 07, 2010","1,424.50","1,431.10","1,398.00","1,408.30"
"Dec 06, 2010","1,414.00","1,428.40","1,410.00","1,415.30"
"Dec 03, 2010","1,385.10","1,415.10","1,385.10","1,405.40"
"Dec 02, 2010","1,387.60","1,398.60","1,383.30","1,388.50"
"Dec 01, 2010","1,386.80","1,396.60","1,382.30","1,387.30"
"Nov 30, 2010","1,366.70","1,390.10","1,362.80","1,385.00"
"Nov 29, 2010","1,364.00","1,369.30","1,352.60","1,366.00"
"Nov 26, 2010","1,372.10","1,372.10","1,372.10","1,362.30"
"Nov 24, 2010","1,377.80","1,377.80","1,377.80","1,372.90"
"Nov 23, 2010","1,369.40","1,377.50","1,364.50","1,377.50"
"Nov 22, 2010","1,357.70","1,357.70","1,357.70","1,357.70"
"Nov 19, 2010","1,350.70","1,352.00","1,344.50","1,352.20"
"Nov 18, 2010","1,349.50","1,353.20","1,347.70","1,352.90"
"Nov 17, 2010","1,336.90","1,341.80","1,331.30","1,336.80"
"Nov 16, 2010","1,356.50","1,358.20","1,329.50","1,338.30"
"Nov 15, 2010","1,363.70","1,372.60","1,355.30","1,368.40"
"Nov 12, 2010","1,407.90","1,407.90","1,360.10","1,365.40"
"Nov 11, 2010","1,400.70","1,413.50","1,397.30","1,403.10"
"Nov 10, 2010","1,395.20","1,408.10","1,384.00","1,399.10"
"Nov 09, 2010","1,405.20","1,423.20","1,382.90","1,409.80"
"Nov 08, 2010","1,390.50","1,409.20","1,387.10","1,402.80"
"Nov 05, 2010","1,390.70","1,398.00","1,378.20","1,397.30"
"Nov 04, 2010","1,368.60","1,392.50","1,368.60","1,382.70"
"Nov 03, 2010","1,351.40","1,359.20","1,327.50","1,337.10"
"Nov 02, 2010","1,356.80","1,356.80","1,355.50","1,356.40"
"Nov 01, 2010","1,360.30","1,360.30","1,350.70","1,350.20"
"Oct 29, 2010","1,340.20","1,358.70","1,336.80","1,357.10"
"Oct 28, 2010","1,327.90","1,343.60","1,325.90","1,342.10"
"Oct 27, 2010","1,341.00","1,341.00","1,321.10","1,322.20"
"Oct 26, 2010","1,341.20","1,341.20","1,328.30","1,338.00"
"Oct 25, 2010","1,333.60","1,349.10","1,333.10","1,338.30"
"Oct 22, 2010","1,326.70","1,328.10","1,319.00","1,324.40"
"Oct 21, 2010","1,344.20","1,346.20","1,317.50","1,324.70"
"Oct 20, 2010","1,336.00","1,345.80","1,334.20","1,343.30"
"Oct 19, 2010","1,366.80","1,370.50","1,328.50","1,335.10"
"Oct 18, 2010","1,358.00","1,372.60","1,358.00","1,371.20"
"Oct 15, 2010","1,379.20","1,382.40","1,364.70","1,371.10"
"Oct 14, 2010","1,372.80","1,383.90","1,371.30","1,376.70"
"Oct 13, 2010","1,356.40","1,374.00","1,355.10","1,369.50"
"Oct 12, 2010","1,346.90","1,352.20","1,343.60","1,345.70"
"Oct 11, 2010","1,346.70","1,353.70","1,344.00","1,353.30"
"Oct 08, 2010","1,333.50","1,348.40","1,325.00","1,344.20"
"Oct 07, 2010","1,347.90","1,363.00","1,325.70","1,333.90"
"Oct 06, 2010","1,339.10","1,349.00","1,339.00","1,346.40"
"Oct 05, 2010","1,312.90","1,341.10","1,312.90","1,338.90"
"Oct 04, 2010","1,318.30","1,319.10","1,312.00","1,315.40"
"Oct 01, 2010","1,309.00","1,320.00","1,309.00","1,316.10"
"Sep 30, 2010","1,307.20","1,315.20","1,295.70","1,307.80"
"Sep 29, 2010","1,309.40","1,312.50","1,305.00","1,308.50"
"Sep 28, 2010","1,287.50","1,308.60","1,287.50","1,306.60"
"Sep 27, 2010","1,296.70","1,296.70","1,296.70","1,296.70"
"Sep 24, 2010","1,296.00","1,297.40","1,294.20","1,296.00"
"Sep 23, 2010","1,294.30","1,294.30","1,289.40","1,294.30"
"Sep 22, 2010","1,290.20","1,290.20","1,290.20","1,290.20"
"Sep 21, 2010","1,272.40","1,289.80","1,271.80","1,272.40"
"Sep 20, 2010","1,279.00","1,282.00","1,279.00","1,279.00"
"Sep 17, 2010","1,275.60","1,279.60","1,273.80","1,275.60"
"Sep 16, 2010","1,271.90","1,275.20","1,268.70","1,271.90"
"Sep 15, 2010","1,266.60","1,269.80","1,263.50","1,266.70"
"Sep 14, 2010","1,269.70","1,272.40","1,253.40","1,269.70"
"Sep 13, 2010","1,245.10","1,245.10","1,245.10","1,245.10"
"Sep 10, 2010","1,244.50","1,244.50","1,244.50","1,244.50"
"Sep 09, 2010","1,248.90","1,256.00","1,244.10","1,248.90"
"Sep 08, 2010","1,255.60","1,260.20","1,254.70","1,255.60"
"Sep 07, 2010","1,257.30","1,258.00","1,255.50","1,257.30"
"Sep 03, 2010","1,249.20","1,249.20","1,240.00","1,249.20"
"Sep 02, 2010","1,251.50","1,252.50","1,246.90","1,251.50"
"Sep 01, 2010","1,246.30","1,254.30","1,243.60","1,246.30"
"Aug 31, 2010","1,248.30","1,249.40","1,233.00","1,248.30"
"Aug 30, 2010","1,237.10","1,237.90","1,234.00","1,237.10"
"Aug 27, 2010","1,236.00","1,236.00","1,236.00","1,236.00"
"Aug 26, 2010","1,235.40","1,243.30","1,235.00","1,235.40"
"Aug 25, 2010","1,239.50","1,240.70","1,230.70","1,239.50"
"Aug 24, 2010","1,231.80","1,234.00","1,211.50","1,231.80"
"Aug 23, 2010","1,226.90","1,228.90","1,222.90","1,226.90"
"Aug 20, 2010","1,227.20","1,232.80","1,223.00","1,227.20"
"Aug 19, 2010","1,233.80","1,237.60","1,228.80","1,233.80"
"Aug 18, 2010","1,229.70","1,231.60","1,218.00","1,229.70"
"Aug 17, 2010","1,226.60","1,227.40","1,224.00","1,226.60"
"Aug 16, 2010","1,224.50","1,225.40","1,218.00","1,224.50"
"Aug 13, 2010","1,214.90","1,214.90","1,214.90","1,214.90"
"Aug 12, 2010","1,214.80","1,215.50","1,199.00","1,214.80"
"Aug 11, 2010","1,197.50","1,208.00","1,193.00","1,197.50"
"Aug 10, 2010","1,196.20","1,206.50","1,191.00","1,196.20"
"Aug 09, 2010","1,205.80","1,209.50","1,199.80","1,200.70"
"Aug 06, 2010","1,203.30","1,211.00","1,195.30","1,203.40"
"Aug 05, 2010","1,197.20","1,199.30","1,190.00","1,197.20"
"Aug 04, 2010","1,186.30","1,203.00","1,186.30","1,193.70"
"Aug 03, 2010","1,185.20","1,190.50","1,180.00","1,185.20"
"Aug 02, 2010","1,183.40","1,191.80","1,174.70","1,183.40"
"Jul 30, 2010","1,168.20","1,183.10","1,166.00","1,181.70"
"Jul 29, 2010","1,163.80","1,169.20","1,158.70","1,168.40"
"Jul 28, 2010","1,160.40","1,160.40","1,160.40","1,160.40"
"Jul 27, 2010","1,158.00","1,158.00","1,158.00","1,158.00"
"Jul 26, 2010","1,183.00","1,183.00","1,183.00","1,183.00"
"Jul 23, 2010","1,187.70","1,198.60","1,187.70","1,187.70"
"Jul 22, 2010","1,195.50","1,196.00","1,194.40","1,195.50"
"Jul 21, 2010","1,191.60","1,194.50","1,184.10","1,191.60"
"Jul 20, 2010","1,191.50","1,191.50","1,191.50","1,191.50"
"Jul 19, 2010","1,181.70","1,182.20","1,180.00","1,181.70"
"Jul 16, 2010","1,188.00","1,188.00","1,188.00","1,188.00"
"Jul 15, 2010","1,208.10","1,208.10","1,208.10","1,208.10"
"Jul 14, 2010","1,212.00","1,213.80","1,202.40","1,206.80"
"Jul 13, 2010","1,213.30","1,217.40","1,205.20","1,213.30"
"Jul 12, 2010","1,198.50","1,198.50","1,198.50","1,198.50"
"Jul 09, 2010","1,209.60","1,213.00","1,195.00","1,209.60"
"Jul 08, 2010","1,195.80","1,203.30","1,189.30","1,195.80"
"Jul 07, 2010","1,198.60","1,198.60","1,198.60","1,198.60"
"Jul 06, 2010","1,207.30","1,211.80","1,190.50","1,194.80"
"Jul 02, 2010","1,201.40","1,211.60","1,200.80","1,207.40"
"Jul 01, 2010","1,206.30","1,242.40","1,204.50","1,206.30"
"Jun 30, 2010","1,245.50","1,246.20","1,236.70","1,245.50"
"Jun 29, 2010","1,242.00","1,245.00","1,228.50","1,242.00"
"Jun 28, 2010","1,238.20","1,238.20","1,238.20","1,238.20"
"Jun 25, 2010","1,246.70","1,256.90","1,243.70","1,255.80"
"Jun 24, 2010","1,236.40","1,248.10","1,230.70","1,245.50"
"Jun 23, 2010","1,233.90","1,245.10","1,226.90","1,234.10"
"Jun 22, 2010","1,239.90","1,242.80","1,232.10","1,239.90"
"Jun 21, 2010","1,257.40","1,264.80","1,232.00","1,239.70"
"Jun 18, 2010","1,247.70","1,261.50","1,242.90","1,257.20"
"Jun 17, 2010","1,233.90","1,251.10","1,233.90","1,247.50"
"Jun 16, 2010","1,229.30","1,229.30","1,229.30","1,229.30"
"Jun 15, 2010","1,222.60","1,236.00","1,222.40","1,233.20"
"Jun 14, 2010","1,223.20","1,232.70","1,217.70","1,223.30"
"Jun 11, 2010","1,228.90","1,229.60","1,218.00","1,228.90"
"Jun 10, 2010","1,232.80","1,233.50","1,215.10","1,220.80"
"Jun 09, 2010","1,237.00","1,238.20","1,222.00","1,228.50"
"Jun 08, 2010","1,241.50","1,252.10","1,234.10","1,244.00"
"Jun 07, 2010","1,239.30","1,244.70","1,211.00","1,239.30"
"Jun 04, 2010","1,207.60","1,220.40","1,196.90","1,216.20"
"Jun 03, 2010","1,208.30","1,224.00","1,201.00","1,208.30"
"Jun 02, 2010","1,220.60","1,225.80","1,213.20","1,220.60"
"Jun 01, 2010","1,224.80","1,228.20","1,209.30","1,224.80"
"May 28, 2010","1,210.40","1,214.80","1,201.10","1,212.20"
"May 27, 2010","1,211.70","1,218.50","1,205.40","1,211.90"
"May 26, 2010","1,213.30","1,213.30","1,213.30","1,213.30"
"May 25, 2010","1,197.80","1,200.00","1,195.60","1,197.80"
"May 24, 2010","1,193.80","1,193.80","1,193.80","1,193.80"
"May 21, 2010","1,175.70","1,175.70","1,175.70","1,175.70"
"May 20, 2010","1,187.80","1,191.80","1,179.40","1,187.80"
"May 19, 2010","1,192.60","1,192.60","1,192.60","1,192.60"
"May 18, 2010","1,214.30","1,216.10","1,208.20","1,214.30"
"May 17, 2010","1,233.30","1,235.90","1,225.20","1,227.70"
"May 14, 2010","1,227.40","1,227.40","1,227.40","1,227.40"
"May 13, 2010","1,235.30","1,240.00","1,228.70","1,228.80"
"May 12, 2010","1,242.70","1,246.50","1,227.10","1,242.70"
"May 11, 2010","1,219.90","1,233.50","1,201.50","1,219.90"
"May 10, 2010","1,200.40","1,203.80","1,189.20","1,200.40"
"May 07, 2010","1,210.00","1,210.80","1,194.60","1,210.00"
"May 06, 2010","1,196.90","1,210.60","1,175.90","1,196.90"
"May 05, 2010","1,174.60","1,177.20","1,159.20","1,174.60"
"May 04, 2010","1,168.60","1,191.80","1,168.30","1,168.60"
"May 03, 2010","1,178.60","1,187.50","1,177.30","1,182.70"
"Apr 30, 2010","1,180.10","1,181.30","1,170.00","1,180.10"
"Apr 29, 2010","1,168.40","1,171.20","1,164.00","1,168.40"
"Apr 28, 2010","1,171.30","1,171.30","1,171.30","1,171.30"
"Apr 27, 2010","1,152.80","1,170.70","1,148.60","1,161.70"
"Apr 26, 2010","1,160.10","1,160.10","1,151.40","1,153.50"
"Apr 23, 2010","1,153.10","1,153.10","1,153.10","1,153.10"
"Apr 22, 2010","1,142.30","1,144.00","1,133.60","1,142.30"
"Apr 21, 2010","1,148.20","1,150.00","1,138.40","1,148.20"
"Apr 20, 2010","1,138.60","1,145.80","1,136.00","1,138.60"
"Apr 19, 2010","1,135.20","1,137.10","1,124.00","1,135.20"
"Apr 16, 2010","1,136.30","1,160.00","1,130.40","1,136.30"
"Apr 15, 2010","1,157.50","1,159.80","1,151.00","1,159.70"
"Apr 14, 2010","1,159.00","1,160.60","1,151.20","1,159.00"
"Apr 13, 2010","1,152.80","1,157.00","1,145.00","1,152.80"
"Apr 12, 2010","1,161.60","1,169.00","1,154.60","1,161.60"
"Apr 09, 2010","1,161.10","1,164.80","1,150.50","1,161.10"
"Apr 08, 2010","1,152.20","1,152.30","1,144.00","1,152.20"
"Apr 07, 2010","1,152.30","1,153.00","1,132.60","1,152.30"
"Apr 06, 2010","1,130.80","1,138.50","1,122.70","1,135.10"
"Apr 05, 2010","1,122.30","1,133.30","1,119.90","1,132.90"
